Arquivo		Valores
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
doperantar38_015.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_015b.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_016.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_016b.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_017.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_017b.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_018.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_019.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_020.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_021.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_022.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_023.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_024.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
