Arquivo		Valores
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
doperantar38_014b.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_015.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_015b.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_016.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_016b.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_017.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_017b.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_018.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_019.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_020.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_021.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_022.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_023.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_024.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
